"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"model"	"N"	"N.not.zero"	"pval_joint"	"qval_joint"
"PWY0_166_SP_of_pyrimidine_dnt_de_novo_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	-0.0556761526636967	0.126153008944397	0.949536994967022	0.985680875247865	"abundance"	763	701	0.0137962988175561	0.0895155202348406
"PWY0_166_SP_of_pyrimidine_dnt_de_novo_biosyn"	"antibiotics"	"Yes"	"antibioticsYes"	-1.2108705310905	0.448376151799369	0.00692210719277215	0.0800049862911981	"prevalence"	763	701	0.0137962988175561	0.0895155202348406
"COA_PWY_1_coenzyme_A_biosyn_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.219250221197801	0.143555261756554	0.00697033845055033	0.0818831337980439	"abundance"	763	759	0.0138920912829854	0.0896160339411084
"PWY_6545_pyrimidine_dnt_de_novo_biosyn_III"	"age"	"age"	"age"	-0.114781291866247	0.0706564418852013	0.142468918513777	0.447874121299649	"abundance"	763	615	0.014051657620274	0.0901244247369301
"PWY_6545_pyrimidine_dnt_de_novo_biosyn_III"	"age"	"age"	"age"	-0.390974553209956	0.145104153766772	0.00705068488883786	0.0801704344148419	"prevalence"	763	615	0.014051657620274	0.0901244247369301
"PWY_6125_SP_of_guanosine_nt_de_novo_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.376647317442973	0.157950663238858	0.075274013193881	0.328147651267075	"abundance"	763	729	0.0142941490802874	0.0906378998500045
"PWY_6588_pyruvate_fermentation_to_acetone"	"diagnosis"	"UC"	"diagnosisUC"	0.677258291396197	0.390905365494397	0.0738371320691387	0.326561745969411	"abundance"	763	228	0.0142715591583937	0.0906378998500045
"PWY_6125_SP_of_guanosine_nt_de_novo_biosyn_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.69577352572352	0.630700757644151	0.00717279906334528	0.0801704344148419	"prevalence"	763	729	0.0142941490802874	0.0906378998500045
"PWY_6588_pyruvate_fermentation_to_acetone"	"diagnosis"	"UC"	"diagnosisUC"	0.785819274275213	0.292208334493463	0.00716142256577967	0.0801704344148419	"prevalence"	763	228	0.0142715591583937	0.0906378998500045
"PWY_621_sucrose_deg_III"	"age"	"age"	"age"	-0.24544775561941	0.123473488820043	0.0597643320923391	0.291253251594107	"abundance"	763	701	0.0146047675982204	0.092084297398949
"PWY_621_sucrose_deg_III"	"age"	"age"	"age"	-0.501545122669813	0.187038861257781	0.00732924269837605	0.080475084828169	"prevalence"	763	701	0.0146047675982204	0.092084297398949
"PWY_5188_tetrapyrrole_biosyn_I"	"antibiotics"	"Yes"	"antibioticsYes"	0.468327232893885	0.192040658413884	0.00738327820999125	0.0858306091911483	"abundance"	763	697	0.0147120436228564	0.0922395543994815
"PWY_5188_tetrapyrrole_biosyn_I"	"antibiotics"	"Yes"	"antibioticsYes"	-0.591497632106368	0.465687776166814	0.204027913180945	0.481672222431396	"prevalence"	763	697	0.0147120436228564	0.0922395543994815
"NAGLIPASYN_PWY_lipid_IVA_biosyn"	"age"	"age"	"age"	-0.0235731403257272	0.0896304968229692	0.882805703833047	0.965893299487922	"abundance"	763	566	0.015458053541152	0.0963753505694169
"NAGLIPASYN_PWY_lipid_IVA_biosyn"	"age"	"age"	"age"	-0.405718387640207	0.152389624035976	0.00775912881052516	0.0843517171678874	"prevalence"	763	566	0.015458053541152	0.0963753505694169
"PWY_5971_palmitate_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	-1.00927478836517	0.350540973714942	0.00782624030775562	0.090042104984075	"abundance"	763	140	0.0155912305781565	0.0966656295845704
"PWY_5971_palmitate_biosyn_II"	"diagnosis"	"UC"	"diagnosisUC"	-0.180150088280385	0.450436582768677	0.689196652175841	0.902263014159805	"prevalence"	763	140	0.0155912305781565	0.0966656295845704
"PWY66_409_SP_of_purine_nt_salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.832432008413594	0.299384425249459	0.0145468314209424	0.122530682326996	"abundance"	763	288	0.0157498534830762	0.0971095938514533
"PWY66_409_SP_of_purine_nt_salvage"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.924524998791327	0.348082631105729	0.00790618058727742	0.0851077086748099	"prevalence"	763	288	0.0157498534830762	0.0971095938514533
"PWY_3781_aerobic_respiration_I"	"diagnosis"	"CD"	"diagnosisCD"	-0.737362565713931	0.284518368653599	0.00802772183225404	0.0902659503969666	"abundance"	763	553	0.015990999346692	0.098054699290705
"PWY_3781_aerobic_respiration_I"	"diagnosis"	"CD"	"diagnosisCD"	-0.359080896314592	0.327812791911027	0.273348428635061	0.556839656106303	"prevalence"	763	553	0.015990999346692	0.098054699290705
"PWY_5690_TCA_cyc_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	1.00919239533551	0.342911850590529	0.00808284857967378	0.0902659503969666	"abundance"	763	346	0.0161003647181856	0.0981858307404107
"PWY_5690_TCA_cyc_II"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.853347420531278	0.373307075640353	0.0222593607818626	0.142288184695223	"prevalence"	763	346	0.0161003647181856	0.0981858307404107
"DAPLYSINESYN_PWY_L_lysine_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.692935401596303	0.225000046810907	0.00815522171304054	0.0902659503969666	"abundance"	763	568	0.0162439357848922	0.0983397485655596
"HISTSYN_PWY_L_histidine_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	0.967218403147547	0.301622532853388	0.00835309359601042	0.0902659503969666	"abundance"	763	660	0.0166364130193971	0.0983397485655596
"P164_PWY_purine_nucleobases_deg_I"	"diagnosis"	"UC"	"diagnosisUC"	0.737767128338355	0.28498422549388	0.00849276415025223	0.0902659503969666	"abundance"	763	460	0.0169134012575927	0.0983397485655596
"P42_PWY_incomplete_reductive_TCA_cyc"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.0775793834161963	0.28650857699189	0.54667504986115	0.817814149658235	"abundance"	763	597	0.016867069623981	0.0983397485655596
"PWY_6737_starch_deg_V"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.616444667504202	0.297317448756944	0.00840669779078792	0.0902659503969666	"abundance"	763	759	0.0167427230138302	0.0983397485655596
"PWY_6897_thiamin_salvage_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	1.09464183906146	0.349455192857617	0.00832436083209531	0.0902659503969666	"abundance"	763	556	0.0165794266809277	0.0983397485655596
"PWY_7237_myo__chiro__scillo_inositol_deg"	"diagnosis"	"UC"	"diagnosisUC"	-0.104745839580292	0.391698578778535	0.852003638164245	0.957568839037815	"abundance"	763	424	0.0164368831505935	0.0983397485655596
"PWY0_166_SP_of_pyrimidine_dnt_de_novo_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-0.297427563544587	0.148637336476722	0.00844287766868152	0.0902659503969666	"abundance"	763	701	0.0168144731540347	0.0983397485655596
"RIBOSYN2_PWY_flavin_biosyn_I"	"diagnosis"	"CD"	"diagnosisCD"	-0.141018586574692	0.210441260855357	0.413149685771998	0.718185435080295	"abundance"	763	456	0.0169186664198812	0.0983397485655596
"DAPLYSINESYN_PWY_L_lysine_biosyn_I"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	0.396970277648613	0.435010389166167	0.361477390195815	0.6432774302026	"prevalence"	763	568	0.0162439357848922	0.0983397485655596
"HISTSYN_PWY_L_histidine_biosyn"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-1.48954100438787	0.629036552562896	0.0178858847719737	0.129733378283153	"prevalence"	763	660	0.0166364130193971	0.0983397485655596
"P164_PWY_purine_nucleobases_deg_I"	"diagnosis"	"UC"	"diagnosisUC"	0.265821188338165	0.309106171296223	0.389807088172762	0.670859220711117	"prevalence"	763	460	0.0169134012575927	0.0983397485655596
"P42_PWY_incomplete_reductive_TCA_cyc"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.02926996342242	0.390947028164261	0.00846940018170947	0.0887287909589469	"prevalence"	763	597	0.016867069623981	0.0983397485655596
"PWY_6737_starch_deg_V"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	14.225508394564	5920.49066780176	0.998082878053002	0.999999952271712	"prevalence"	763	759	0.0167427230138302	0.0983397485655596
"PWY_6897_thiamin_salvage_II"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.288555085602167	0.584777160772295	0.621698531643025	0.861610968520537	"prevalence"	763	556	0.0165794266809277	0.0983397485655596
"PWY_7237_myo__chiro__scillo_inositol_deg"	"diagnosis"	"UC"	"diagnosisUC"	0.717160084345875	0.271491013154129	0.00825249339894658	0.0879731820586732	"prevalence"	763	424	0.0164368831505935	0.0983397485655596
"PWY0_166_SP_of_pyrimidine_dnt_de_novo_biosyn"	"dysbiosis_state"	"dysbiosis_CD"	"dysbiosis_statedysbiosis_CD"	-1.19874858931865	0.535207854081973	0.0251051188716606	0.149002273086937	"prevalence"	763	701	0.0168144731540347	0.0983397485655596
"RIBOSYN2_PWY_flavin_biosyn_I"	"diagnosis"	"CD"	"diagnosisCD"	-1.00410798740704	0.3815407863333	0.00849541928434906	0.0887287909589469	"prevalence"	763	456	0.0169186664198812	0.0983397485655596
"PWY_7234_inosine_5_phosphate_biosyn_III"	"diagnosis"	"UC"	"diagnosisUC"	-0.838207796375148	0.300268876857023	0.00857874971699622	0.0903196668317716	"abundance"	763	656	0.0170839044872856	0.0987856860508327
"PWY_7234_inosine_5_phosphate_biosyn_III"	"diagnosis"	"UC"	"diagnosisUC"	-1.358580427037	0.684369770740758	0.0471271715055687	0.217418631567707	"prevalence"	763	656	0.0170839044872856	0.0987856860508327
"PWY_3801_sucrose_deg_II"	"age"	"age"	"age"	-0.0994579652376875	0.095220921812485	0.353724354619344	0.678549725024675	"abundance"	763	205	0.0173786762272313	0.0989520544366846
"PWY_7196_SP_of_pyrimidine_rns_salvage"	"age"	"age"	"age"	-0.136763943363264	0.0815090991381988	0.124158464724784	0.428993757745076	"abundance"	763	389	0.0173561851062203	0.0989520544366846
"PWY_7345_SP_of_anaerobic_sucrose_deg"	"age"	"age"	"age"	-0.0919307103785162	0.0964540980568367	0.401634730106757	0.710051886469234	"abundance"	763	205	0.0173786762272313	0.0989520544366846
"PWY_3801_sucrose_deg_II"	"age"	"age"	"age"	0.312162680140209	0.119030168557416	0.00872742206153576	0.0887287909589469	"prevalence"	763	205	0.0173786762272313	0.0989520544366846
"PWY_7196_SP_of_pyrimidine_rns_salvage"	"age"	"age"	"age"	-0.311795070079116	0.118869907913561	0.00871607755710084	0.0887287909589469	"prevalence"	763	389	0.0173561851062203	0.0989520544366846
"PWY_7345_SP_of_anaerobic_sucrose_deg"	"age"	"age"	"age"	0.312162680140209	0.119030168557416	0.00872742206153576	0.0887287909589469	"prevalence"	763	205	0.0173786762272313	0.0989520544366846
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	1.44611384402037	0.485583212489007	0.0088097442439718	0.0918848091240423	"abundance"	763	516	0.0175418768942994	0.0993742873809042
"FASYN_INITIAL_PWY_SP_of_fatty_acid_biosyn_initiation"	"dysbiosis_state"	"dysbiosis_UC"	"dysbiosis_statedysbiosis_UC"	-0.427844524235835	0.707905831459	0.545590656029558	0.798744720427273	"prevalence"	763	516	0.0175418768942994	0.0993742873809042
