"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Feature27"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-2.2495232198417	0	6.1018983642234	0.775145653110851	0.99887533751084	0.777027544531157	0.997486081130436	NA	"abundance"	100	7
"Feature27"	"Metadata_5"	"1"	"Metadata_51"	-0.485662217192917	0	4.04348505914058	0.923900271131871	0.99887533751084	0.977767335902613	0.997486081130436	NA	"abundance"	100	7
"Feature3"	"Metadata_2"	"1"	"Metadata_21"	-0.128124533892302	0	0.278979059147522	0.648968816262375	0.99887533751084	0.110559859779832	0.675011528625421	NA	"abundance"	100	40
"Feature3"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0765853039755438	0	0.14033707739213	0.588818610857701	0.99887533751084	0.83092986522301	0.997486081130436	NA	"abundance"	100	40
"Feature30"	"Metadata_1"	"1"	"Metadata_11"	0.195374715215761	0	0.847250125776589	0.818531484599505	0.99887533751084	0.542831392368517	0.997486081130436	NA	"abundance"	100	58
"Feature30"	"Metadata_2"	"1"	"Metadata_21"	0.0951240473883796	0	0.825316025050655	0.908684774990107	0.99887533751084	0.991661529681393	0.997486081130436	NA	"abundance"	100	58
"Feature30"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.229269354174202	0	0.424201842784634	0.591178916856634	0.99887533751084	0.574614724990795	0.997486081130436	NA	"abundance"	100	58
"Feature33"	"Metadata_1"	"1"	"Metadata_11"	0.0713452654141901	0	0.413734048939772	0.863514697908222	0.99887533751084	0.915396500545184	0.997486081130436	NA	"abundance"	100	88
"Feature33"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0496988638225977	0	0.218182543054319	0.820379860082837	0.99887533751084	0.305794486238006	0.994002918070798	NA	"abundance"	100	88
"Feature34"	"Metadata_2"	"1"	"Metadata_21"	-0.132275399332282	0	0.665418970137457	0.843413312777157	0.99887533751084	0.811505324119867	0.997486081130436	NA	"abundance"	100	47
"Feature35"	"Metadata_1"	"1"	"Metadata_11"	-0.136923312443013	0	0.616485821637972	0.825285277007887	0.99887533751084	0.969474765569789	0.997486081130436	NA	"abundance"	100	49
"Feature35"	"Metadata_2"	"1"	"Metadata_21"	-0.228390077476604	0	0.547502637741772	0.678644939120367	0.99887533751084	0.800803993587595	0.997486081130436	NA	"abundance"	100	49
"Feature35"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.123381499564516	0	0.306220860273874	0.689005831716329	0.99887533751084	0.288095592160893	0.994002918070798	NA	"abundance"	100	49
"Feature35"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0664492228082488	0	0.289652893376181	0.81963812294697	0.99887533751084	0.967469593305908	0.997486081130436	NA	"abundance"	100	49
"Feature37"	"Metadata_2"	"1"	"Metadata_21"	0.175755196103306	0	0.635961244099459	0.783287852385371	0.99887533751084	0.873492354361436	0.997486081130436	NA	"abundance"	100	62
"Feature37"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.132893015219828	0	0.357738480940099	0.711681219950756	0.99887533751084	0.453453015423724	0.997486081130436	NA	"abundance"	100	62
"Feature39"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.145586802380766	0	0.637746561380864	0.821634324378534	0.99887533751084	0.316868562056147	0.994002918070798	NA	"abundance"	100	27
"Feature39"	"Metadata_5"	"1"	"Metadata_51"	0.0399363098262027	0	1.19251738482559	0.973600845612148	0.99887533751084	0.672134399339967	0.997486081130436	NA	"abundance"	100	27
"Feature40"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.206113303473683	0	0.500889664220734	0.682063730561816	0.99887533751084	0.898916528575731	0.997486081130436	NA	"abundance"	100	71
"Feature40"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.121581195014905	0	0.494084554258254	0.806400611346089	0.99887533751084	0.882279423358795	0.997486081130436	NA	"abundance"	100	71
"Feature40"	"Metadata_5"	"1"	"Metadata_51"	0.0394229362540051	0	0.954730944751609	0.967189531324095	0.99887533751084	0.990673550339678	0.997486081130436	NA	"abundance"	100	71
"Feature42"	"Metadata_1"	"1"	"Metadata_11"	0.359361068385589	0	0.909793746665581	0.706508463047761	0.99887533751084	0.817585386140924	0.997486081130436	NA	"abundance"	100	12
"Feature42"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.23694819080837	0	0.436422222970829	0.606740021865664	0.99887533751084	0.845346589597782	0.997486081130436	NA	"abundance"	100	12
"Feature42"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0304299121798509	0	0.482448671985973	0.951756428889807	0.99887533751084	0.994539216310304	0.997486081130436	NA	"abundance"	100	12
"Feature42"	"Metadata_5"	"1"	"Metadata_51"	0.0205247565727263	0	1.04505959600478	0.984967540814253	0.99887533751084	0.764341006745371	0.997486081130436	NA	"abundance"	100	12
"Feature44"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0322314187969316	0	0.680423307297352	0.9635417555817	0.99887533751084	0.305105931448216	0.994002918070798	NA	"abundance"	100	13
"Feature44"	"Metadata_5"	"1"	"Metadata_51"	0.132639947222884	0	1.12472067218392	0.909434632907559	0.99887533751084	0.38007034866548	0.994002918070798	NA	"abundance"	100	13
"Feature47"	"Metadata_1"	"1"	"Metadata_11"	0.239897961954004	0	0.489427616712687	0.627839473883036	0.99887533751084	0.861496542800345	0.997486081130436	NA	"abundance"	100	34
"Feature47"	"Metadata_2"	"1"	"Metadata_21"	-0.14992160138008	0	0.423704343853902	0.726112812281704	0.99887533751084	0.437588961358179	0.997486081130436	NA	"abundance"	100	34
"Feature47"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0184827784083548	0	0.22292853659164	0.934513796969049	0.99887533751084	0.956949028303321	0.997486081130436	NA	"abundance"	100	34
"Feature48"	"Metadata_1"	"1"	"Metadata_11"	-0.40610398484407	0	0.825784396489994	0.629993798123747	0.99887533751084	0.863095410573109	0.997486081130436	NA	"abundance"	100	21
"Feature49"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.20069693769173	0	1.11171068335043	0.859153101260405	0.99887533751084	0.000378052231021786	0.0079390968514575	NA	"abundance"	100	21
"Feature49"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.121205887867172	0	0.549421492696529	0.828373504892323	0.99887533751084	0.843872107255899	0.997486081130436	NA	"abundance"	100	21
"Feature5"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.201600649316257	0	1.22575184997571	0.875802605004768	0.99887533751084	0.438728216441332	0.997486081130436	NA	"abundance"	100	11
"Feature5"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.00401101980332496	0	0.949709539477277	0.996793536433513	0.99887533751084	0.85019098306864	0.997486081130436	NA	"abundance"	100	11
"Feature51"	"Metadata_2"	"1"	"Metadata_21"	-0.0204791701866768	0	0.54181728149854	0.969996951674329	0.99887533751084	0.000529328562974257	0.0101053634749631	NA	"abundance"	100	57
"Feature51"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.12249045249237	0	0.300276162034905	0.685035508579724	0.99887533751084	0.608330480128966	0.997486081130436	NA	"abundance"	100	57
"Feature56"	"Metadata_5"	"1"	"Metadata_51"	-0.564793299316082	0	1.46667355896008	0.70495025366054	0.99887533751084	0.502675541721743	0.997486081130436	NA	"abundance"	100	23
"Feature59"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.216617339416683	0	0.486849223981257	0.669797909291185	0.99887533751084	0.683613479256141	0.997486081130436	NA	"abundance"	100	13
"Feature6"	"Metadata_5"	"1"	"Metadata_51"	-0.451380658548397	0	0.91324378203834	0.670074132640898	0.99887533751084	0.829846202056808	0.997486081130436	NA	"abundance"	100	8
"Feature61"	"Metadata_5"	"1"	"Metadata_51"	-0.00938972806650012	0	1.18129963927256	0.994038596879459	0.99887533751084	0.489287950457403	0.997486081130436	NA	"abundance"	100	10
"Feature62"	"Metadata_1"	"1"	"Metadata_11"	-0.16132206792914	0	0.581683618899458	0.782401916896586	0.99887533751084	0.721351714254648	0.997486081130436	NA	"abundance"	100	71
"Feature62"	"Metadata_2"	"1"	"Metadata_21"	0.280122299677906	0	0.582474975719104	0.632190154241235	0.99887533751084	0.864715917362913	0.997486081130436	NA	"abundance"	100	71
"Feature62"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0676832310863319	0	0.321129396276702	0.833729048240949	0.99887533751084	0.426293957606941	0.997486081130436	NA	"abundance"	100	71
"Feature64"	"Metadata_2"	"1"	"Metadata_21"	-0.291453102782034	0	1.33923423304608	0.829418896244824	0.99887533751084	0.357775109826322	0.994002918070798	NA	"abundance"	100	32
"Feature64"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.445191681503365	0	0.786376578787246	0.576159475358303	0.99887533751084	0.820359209671451	0.997486081130436	NA	"abundance"	100	32
"Feature64"	"Metadata_5"	"1"	"Metadata_51"	0.724498778488805	0	1.31275334013066	0.585734947257256	0.99887533751084	0.828384466076052	0.997486081130436	NA	"abundance"	100	32
"Feature65"	"Metadata_1"	"1"	"Metadata_11"	-0.123567562895163	0	0.805454095802673	0.879172487025061	0.99887533751084	0.876101018074723	0.997486081130436	NA	"abundance"	100	34
"Feature65"	"Metadata_2"	"1"	"Metadata_21"	0.0426927391667374	0	0.80308130921437	0.957980978151473	0.99887533751084	0.673138538313314	0.997486081130436	NA	"abundance"	100	34
"Feature65"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0927730711185868	0	0.565754638504197	0.87092399325265	0.99887533751084	0.569263464537866	0.997486081130436	NA	"abundance"	100	34
"Feature69"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.170871912510092	0	0.468933590246541	0.719050225091505	0.99887533751084	0.921067223978866	0.997486081130436	NA	"abundance"	100	28
"Feature71"	"Metadata_1"	"1"	"Metadata_11"	0.151911826936764	0	0.437176623769484	0.729285557548641	0.99887533751084	0.83832954444487	0.997486081130436	NA	"abundance"	100	75
"Feature74"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0332150940326471	0	0.232696834102017	0.888529680078715	0.99887533751084	0.987574367776646	0.997486081130436	NA	"abundance"	100	20
"Feature75"	"Metadata_1"	"1"	"Metadata_11"	0.157166162559331	0	0.49510304217451	0.756852898473741	0.99887533751084	0.277926106022994	0.972741371080479	NA	"abundance"	100	17
"Feature75"	"Metadata_2"	"1"	"Metadata_21"	0.277385302495906	0	0.490153672060679	0.582811786877699	0.99887533751084	0.119363273565673	0.702112748031298	NA	"abundance"	100	17
"Feature75"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0319710574428516	0	0.274216179345097	0.909285813831762	0.99887533751084	0.104667986000937	0.666069001824145	NA	"abundance"	100	17
"Feature76"	"Metadata_1"	"1"	"Metadata_11"	-0.158961773817083	0	0.572650813480344	0.78212310606485	0.99887533751084	0.265841531463998	0.970899506216339	NA	"abundance"	100	78
"Feature76"	"Metadata_5"	"1"	"Metadata_51"	0.253322286716231	0	0.573218493952746	0.659864619402142	0.99887533751084	0.88430792286555	0.997486081130436	NA	"abundance"	100	78
"Feature79"	"Metadata_1"	"1"	"Metadata_11"	-0.203965049113186	0	0.675651824327117	0.766023790683215	0.99887533751084	0.725739333263722	0.997486081130436	NA	"abundance"	100	25
"Feature79"	"Metadata_2"	"1"	"Metadata_21"	0.182722600652759	0	0.594150123548724	0.761780969052035	0.99887533751084	0.801537073339506	0.997486081130436	NA	"abundance"	100	25
"Feature8"	"Metadata_2"	"1"	"Metadata_21"	-0.15719331576442	0	0.539218770587844	0.77130956740309	0.99887533751084	0.947700686038638	0.997486081130436	NA	"abundance"	100	98
"Feature8"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.153098620794103	0	0.286826595573668	0.594789954624252	0.99887533751084	0.718352983212809	0.997486081130436	NA	"abundance"	100	98
"Feature8"	"Metadata_5"	"1"	"Metadata_51"	-0.0811915136143097	0	0.546622194251681	0.882247113484594	0.99887533751084	0.970849091693004	0.997486081130436	NA	"abundance"	100	98
"Feature80"	"Metadata_1"	"1"	"Metadata_11"	-0.488543642494612	0	0.968851247974487	0.617245216786474	0.99887533751084	2.2702916663465e-06	0.000105946944429503	NA	"abundance"	100	41
"Feature80"	"Metadata_2"	"1"	"Metadata_21"	-0.288014772174535	0	0.720459797220887	0.691758752678578	0.99887533751084	0.0439626070927606	0.369285899579189	NA	"abundance"	100	41
"Feature80"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.139259939757202	0	0.343832777450533	0.687926097345317	0.99887533751084	0.902609879281875	0.997486081130436	NA	"abundance"	100	41
"Feature80"	"Metadata_5"	"1"	"Metadata_51"	-0.112814496791814	0	0.695019804311519	0.871988635866596	0.99887533751084	0.36546234533363	0.994002918070798	NA	"abundance"	100	41
"Feature81"	"Metadata_1"	"1"	"Metadata_11"	0.609775129719636	0	6.59992490341914	0.941348428787347	0.99887533751084	0.484280641602048	0.997486081130436	NA	"abundance"	100	6
"Feature81"	"Metadata_2"	"1"	"Metadata_21"	-3.45644462461441	0	12.3115388479861	0.825755549030565	0.99887533751084	0.800601740860841	0.997486081130436	NA	"abundance"	100	6
"Feature81"	"Metadata_3"	"Metadata_3"	"Metadata_3"	2.93034930180119	0	5.03662006049228	0.66454203881249	0.99887533751084	0.887467956275919	0.997486081130436	NA	"abundance"	100	6
"Feature82"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.116141755033205	0	0.566533420050462	0.839106487061189	0.99887533751084	0.57898923269313	0.997486081130436	NA	"abundance"	100	33
"Feature82"	"Metadata_5"	"1"	"Metadata_51"	-0.233748060956386	0	1.05688534598391	0.826626569486413	0.99887533751084	0.0719323524824418	0.539492643618314	NA	"abundance"	100	33
"Feature83"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.244374174144818	0	1.17271815618767	0.837269956302292	0.99887533751084	0.617131930137147	0.997486081130436	NA	"abundance"	100	24
"Feature84"	"Metadata_5"	"1"	"Metadata_51"	-0.434361774230392	0	0.872790258476836	0.630648842362285	0.99887533751084	0.86357972235168	0.997486081130436	NA	"abundance"	100	15
"Feature86"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.098937341790836	0	0.5427572056794	0.857027107372899	0.99887533751084	0.97955875197384	0.997486081130436	NA	"abundance"	100	28
"Feature86"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0549625496641105	0	0.491328478201609	0.911944687964878	0.99887533751084	0.825597524840569	0.997486081130436	NA	"abundance"	100	28
"Feature88"	"Metadata_1"	"1"	"Metadata_11"	-0.364588665689902	0	0.784276104125105	0.644368054888745	0.99887533751084	0.810610704470687	0.997486081130436	NA	"abundance"	100	49
"Feature88"	"Metadata_2"	"1"	"Metadata_21"	-0.0600572546563267	0	0.757494721930102	0.93717451768396	0.99887533751084	0.204409651749645	0.867460916983423	NA	"abundance"	100	49
"Feature88"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.312854948166911	0	0.727764761557934	0.669426217364193	0.99887533751084	1.06616543483318e-06	6.31774572135864e-05	NA	"abundance"	100	49
"Feature89"	"Metadata_2"	"1"	"Metadata_21"	-0.793473549231584	0	1.73647206768301	0.663786606356108	0.99887533751084	0.86374440100182	0.997486081130436	NA	"abundance"	100	12
"Feature91"	"Metadata_2"	"1"	"Metadata_21"	0.118256663113009	0	0.297878016458565	0.692528018887211	0.99887533751084	0.742286399994666	0.997486081130436	NA	"abundance"	100	79
"Feature91"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0467725865674234	0	0.147543866390835	0.752142378861021	0.99887533751084	0.212370783876027	0.867460916983423	NA	"abundance"	100	79
"Feature91"	"Metadata_5"	"1"	"Metadata_51"	0.152331515319869	0	0.30272769775117	0.616341088003298	0.99887533751084	0.852805839245506	0.997486081130436	NA	"abundance"	100	79
"Feature93"	"Metadata_1"	"1"	"Metadata_11"	0.227391059476511	0	0.691981037160603	0.74397574952478	0.99887533751084	0.673794740169004	0.997486081130436	NA	"abundance"	100	51
"Feature93"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0965144151294626	0	0.342352175517126	0.779300725480155	0.99887533751084	0.254359738945411	0.947927267880924	NA	"abundance"	100	51
"Feature95"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.00395302508839276	0	0.287696427512946	0.989107250575169	0.99887533751084	0.0735386277351561	0.541863572785361	NA	"abundance"	100	45
"Feature97"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0268206244463553	0	0.42316891853785	0.950125626903888	0.99887533751084	0.798583760579034	0.997486081130436	NA	"abundance"	100	25
"Feature98"	"Metadata_1"	"1"	"Metadata_11"	-1.57710043949282	0	4.16254015472157	0.769437082096397	0.99887533751084	0.506701979764338	0.997486081130436	NA	"abundance"	100	7
"Feature98"	"Metadata_2"	"1"	"Metadata_21"	-2.19877159396589	0	2.97789849394239	0.595102143110956	0.99887533751084	0.83605772548666	0.997486081130436	NA	"abundance"	100	7
"Feature98"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0871617260912015	0	1.46815434443172	0.962249320609958	0.99887533751084	0.807580239776988	0.997486081130436	NA	"abundance"	100	7
"Feature98"	"Metadata_5"	"1"	"Metadata_51"	0.818271011872124	0	2.59519370329578	0.805553417944195	0.99887533751084	0.836106048464406	0.997486081130436	NA	"abundance"	100	7
"Feature99"	"Metadata_1"	"1"	"Metadata_11"	0.050146919291393	0	0.233764910395602	0.834924385564731	0.99887533751084	0.592779382842108	0.997486081130436	NA	"abundance"	100	15
"Feature1"	"Metadata_1"	"1"	"Metadata_11"	0.111550291024562	0	0.601099647347122	0.852776463175521	0.99887533751084	0.971082213592502	0.997486081130436	NA	"prevalence"	100	11
"Feature1"	"Metadata_2"	"1"	"Metadata_21"	-0.159598814641377	0	0.588558172630376	0.786260945274141	0.99887533751084	0.785614273531834	0.997486081130436	NA	"prevalence"	100	11
"Feature1"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.0178221511407271	0	0.29883873975743	0.952443935592125	0.99887533751084	0.914930161598862	0.997486081130436	NA	"prevalence"	100	11
"Feature1"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.054208635900212	0	0.307344859894835	0.859997589864354	0.99887533751084	0.98039932515621	0.997486081130436	NA	"prevalence"	100	11
"Feature10"	"Metadata_5"	"1"	"Metadata_51"	0.0191045887819656	0	0.438353287319586	0.965237098426382	0.99887533751084	0.597705468711301	0.997486081130436	NA	"prevalence"	100	40
"Feature100"	"Metadata_1"	"1"	"Metadata_11"	-0.0558813531215632	0	0.573314589249329	0.922352630809404	0.99887533751084	0.763043778708578	0.997486081130436	NA	"prevalence"	100	13
"Feature100"	"Metadata_2"	"1"	"Metadata_21"	-0.134560623203255	0	0.564928411283271	0.811733286727988	0.99887533751084	0.964555644673754	0.997486081130436	NA	"prevalence"	100	13
"Feature100"	"Metadata_5"	"1"	"Metadata_51"	-0.137238288189995	0	0.571541993482097	0.810237738974286	0.99887533751084	0.963990284290409	0.997486081130436	NA	"prevalence"	100	13
"Feature12"	"Metadata_1"	"1"	"Metadata_11"	0.116010314238478	0	0.988024118668663	0.90653002519648	0.99887533751084	0.90653002519648	0.997486081130436	NA	"prevalence"	100	2
"Feature12"	"Metadata_2"	"1"	"Metadata_21"	-0.0235648768458207	0	0.971131591081003	0.980640927951455	0.99887533751084	0.980640927951455	0.997486081130436	NA	"prevalence"	100	2
"Feature12"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0342647005567243	0	0.517433759990307	0.947202309415648	0.99887533751084	0.947202309415648	0.997486081130436	NA	"prevalence"	100	2
"Feature12"	"Metadata_5"	"1"	"Metadata_51"	-0.0200708621396889	0	0.989227471030354	0.983812487197329	0.99887533751084	0.983812487197329	0.997486081130436	NA	"prevalence"	100	2
"Feature14"	"Metadata_5"	"1"	"Metadata_51"	-0.448926549555804	0	1.07523578455479	0.676302107985351	0.99887533751084	0.676302107985351	0.997486081130436	NA	"prevalence"	100	2
"Feature15"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0237547091087556	0	0.258061667378321	0.926657905605723	0.99887533751084	0.120362185376794	0.702112748031298	NA	"prevalence"	100	19
"Feature16"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0502512684264829	0	0.238896447354425	0.833396471474209	0.99887533751084	0.972243264282756	0.997486081130436	NA	"prevalence"	100	29
"Feature17"	"Metadata_2"	"1"	"Metadata_21"	-0.0144479578582909	0	0.829473032563342	0.986102960347893	0.99887533751084	0.986102960347893	0.997486081130436	NA	"prevalence"	100	4
"Feature17"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.16460001850448	0	0.389801677343778	0.672830828306553	0.99887533751084	0.672830828306553	0.997486081130436	NA	"prevalence"	100	4
"Feature17"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.227316838294702	0	0.446943793298599	0.61103070737947	0.99887533751084	0.61103070737947	0.997486081130436	NA	"prevalence"	100	4
"Feature17"	"Metadata_5"	"1"	"Metadata_51"	-0.479270252254729	0	0.870120264706726	0.581764472578991	0.99887533751084	0.581764472578991	0.997486081130436	NA	"prevalence"	100	4
"Feature18"	"Metadata_2"	"1"	"Metadata_21"	0.116321718512442	0	0.521443095013672	0.82347594105529	0.99887533751084	0.968839256613685	0.997486081130436	NA	"prevalence"	100	17
"Feature18"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.0209691152901774	0	0.261181521676042	0.936010110431015	0.99887533751084	0.995905294032949	0.997486081130436	NA	"prevalence"	100	17
"Feature19"	"Metadata_1"	"1"	"Metadata_11"	-0.00311761259929456	0	0.989487319598171	0.997486081130436	0.99887533751084	0.997486081130436	0.997486081130436	NA	"prevalence"	100	2
"Feature19"	"Metadata_2"	"1"	"Metadata_21"	0.00502089944382829	0	0.966826135836529	0.995856462716145	0.99887533751084	0.995856462716145	0.997486081130436	NA	"prevalence"	100	2
"Feature19"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.0196140693902262	0	0.503184795846145	0.968906451355353	0.99887533751084	0.968906451355353	0.997486081130436	NA	"prevalence"	100	2
"Feature19"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0781796048417548	0	0.494578033254071	0.874399002910924	0.99887533751084	0.874399002910924	0.997486081130436	NA	"prevalence"	100	2
"Feature19"	"Metadata_5"	"1"	"Metadata_51"	0.0095922929240285	0	0.978642918090295	0.99217955830601	0.99887533751084	0.99217955830601	0.997486081130436	NA	"prevalence"	100	2
"Feature20"	"Metadata_1"	"1"	"Metadata_11"	0.139619750816923	0	0.482985513992885	0.772522854144997	0.99887533751084	0.918159808392936	0.997486081130436	NA	"prevalence"	100	21
"Feature20"	"Metadata_5"	"1"	"Metadata_51"	-0.0650690167117075	0	0.477725673926541	0.891658575082857	0.99887533751084	0.0154546460763319	0.150952357024637	NA	"prevalence"	100	21
"Feature21"	"Metadata_1"	"1"	"Metadata_11"	-0.0459957897331587	0	0.432888066550003	0.91538137539347	0.99887533751084	0.715650164248811	0.997486081130436	NA	"prevalence"	100	31
"Feature21"	"Metadata_2"	"1"	"Metadata_21"	0.0965804608058446	0	0.423458144563985	0.819587486201335	0.99887533751084	0.962364024942386	0.997486081130436	NA	"prevalence"	100	31
"Feature21"	"Metadata_5"	"1"	"Metadata_51"	0.0912405425233561	0	0.428823870016412	0.831506932546327	0.99887533751084	0.500692381114685	0.997486081130436	NA	"prevalence"	100	31
"Feature22"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0314748946959952	0	0.348907370700834	0.928120427191518	0.99887533751084	0.928120427191518	0.997486081130436	NA	"prevalence"	100	14
"Feature23"	"Metadata_1"	"1"	"Metadata_11"	0.0919668151893281	0	0.55855495391446	0.869218428236441	0.99887533751084	0.869218428236441	0.997486081130436	NA	"prevalence"	100	20
"Feature23"	"Metadata_2"	"1"	"Metadata_21"	0.14546236339102	0	0.549892388791833	0.791372490228319	0.99887533751084	0.791372490228319	0.997486081130436	NA	"prevalence"	100	20
"Feature23"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.0128336006068457	0	0.261338061742046	0.960833804143113	0.99887533751084	0.960833804143113	0.997486081130436	NA	"prevalence"	100	20
"Feature24"	"Metadata_2"	"1"	"Metadata_21"	-0.19568941352186	0	0.575784927763578	0.733957843388806	0.99887533751084	0.383560851791388	0.994002918070798	NA	"prevalence"	100	13
"Feature24"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.135277033539501	0	0.305735350181011	0.658153126297478	0.99887533751084	0.604046568448886	0.997486081130436	NA	"prevalence"	100	13
"Feature25"	"Metadata_1"	"1"	"Metadata_11"	0.336556942453113	0	0.705291603532465	0.633228000216174	0.99887533751084	0.0117105469923172	0.142055169081382	NA	"prevalence"	100	7
"Feature25"	"Metadata_2"	"1"	"Metadata_21"	0.212813163220906	0	0.687525601813813	0.756914674131736	0.99887533751084	0.118718400616243	0.702112748031298	NA	"prevalence"	100	7
"Feature25"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.0838719109220298	0	0.356915360232375	0.814215689247705	0.99887533751084	0.0189696408069645	0.177049980865002	NA	"prevalence"	100	7
"Feature25"	"Metadata_5"	"1"	"Metadata_51"	0.269979362616343	0	0.699900279724846	0.699689416742395	0.99887533751084	0.034047998201903	0.304258707336155	NA	"prevalence"	100	7
"Feature26"	"Metadata_1"	"1"	"Metadata_11"	-0.0634813945627721	0	0.566164760349618	0.910724056070638	0.99887533751084	0.992029805835521	0.997486081130436	NA	"prevalence"	100	22
"Feature27"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.177069343436545	0	0.362892712733251	0.625593369022411	0.99887533751084	0.859819674680012	0.997486081130436	NA	"prevalence"	100	7
"Feature27"	"Metadata_5"	"1"	"Metadata_51"	-0.132841963782696	0	0.706688337913559	0.850893782499229	0.99887533751084	0.977767335902613	0.997486081130436	NA	"prevalence"	100	7
"Feature28"	"Metadata_1"	"1"	"Metadata_11"	0.0583187777764868	0	0.57805995763303	0.919640104130776	0.99887533751084	0.919640104130776	0.997486081130436	NA	"prevalence"	100	16
"Feature28"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.147848554264165	0	0.317901027297453	0.641876094954181	0.99887533751084	0.641876094954181	0.997486081130436	NA	"prevalence"	100	16
"Feature28"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.161016282173883	0	0.28580954701069	0.573183538290854	0.99887533751084	0.573183538290854	0.997486081130436	NA	"prevalence"	100	16
"Feature29"	"Metadata_1"	"1"	"Metadata_11"	-0.310785153449089	0	0.78276405803861	0.691341250036291	0.99887533751084	0.691341250036291	0.997486081130436	NA	"prevalence"	100	5
"Feature29"	"Metadata_2"	"1"	"Metadata_21"	-0.264296888198411	0	0.769391999398169	0.731211844712652	0.99887533751084	0.731211844712652	0.997486081130436	NA	"prevalence"	100	5
"Feature29"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.0542862383683032	0	0.39804654109181	0.891519590595747	0.99887533751084	0.891519590595747	0.997486081130436	NA	"prevalence"	100	5
"Feature29"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.0135603844168773	0	0.396318215098453	0.972704987596482	0.99887533751084	0.972704987596482	0.997486081130436	NA	"prevalence"	100	5
"Feature29"	"Metadata_5"	"1"	"Metadata_51"	-0.333783012859612	0	0.778224388798529	0.667993594497474	0.99887533751084	0.667993594497474	0.997486081130436	NA	"prevalence"	100	5
"Feature3"	"Metadata_4"	"Metadata_4"	"Metadata_4"	0.030564200138095	0	0.331242162731632	0.926482358030634	0.99887533751084	0.83092986522301	0.997486081130436	NA	"prevalence"	100	40
